起站,迄站,乘車時間,轉運站
BR02,Y12,44,"R05,O06,Y11"
BR02,Y13,46,"R05,O06,Y11"
BR02,Y14,48,"R05,O06,Y11"
BR02,Y15,51,"BL15,Y17"
BR02,Y16,49,"BL15"
BR02,Y17,45,"BL15"
BR02,Y19,49,"BL15,Y17"
BR02,Y20,52,"BL15,Y17"
BR01,BR14,27,""
BR01,BR15,29,""
BR01,BR16,31,""
BR01,BR17,33,""
BR01,BR18,34,""
BR01,BR19,36,""
BR01,BR20,37,""
BR01,BR21,40,""
BR01,BR22,42,""
BR01,BR23,43,""
BR01,BR24,37,"BL15"
BR01,BL23,37,"BL15"
BR01,G03A,48,"R05,G10"
BR01,G01,46,"R05,G10"
BR01,G02,44,"R05,G10"
BR01,G03,42,"R05,G10"
BR01,G04,40,"R05,G10"
BR01,Y07,40,"R05,G10"
BR01,G05,38,"R05,G10"
BR01,G06,36,"R05,G10"
BR01,G07,34,"R05,G10"
BR01,G08,32,"R05,G10"
BR01,G09,29,"R05,O06"
BR01,O05,29,"R05,O06"
BR01,R08,27,"R05"
BR01,G10,27,"R05"
BR01,G11,30,"R05,G10"
BR01,O04,32,"R05,O06"
BR01,O03,34,"R05,O06"
BR01,O02,36,"R05,O06"
BR01,Y11,36,"R05,O06"
BR01,O01,38,"R05,O06"
BR01,R09,29,"R05"
BR01,R10,27,"BL15"
BR01,BL12,27,"BL15"
BR01,R11,28,"G16"
BR01,G14,28,"G16"
BR01,R12,33,"R05"
BR01,R13,35,"R05"
BR01,O11,35,"R05"
BR01,R14,37,"R05"
BR01,R15,39,"R05"
BR01,R16,41,"R05"
BR01,R17,43,"R05"
BR01,R18,45,"R05"
BR01,R19,46,"R05"
BR01,R20,49,"R05"
BR01,R21,50,"R05"
BR01,R22,52,"R05"
BR01,R22A,58,"R05"
BR01,R23,55,"R05"
BR01,R24,57,"R05"
BR01,R25,59,"R05"
BR01,R26,62,"R05"
BR01,R27,64,"R05"
BR01,R28,68,"R05"
BR01,BL01,54,"BL15"
BR01,BL02,50,"BL15"
BR01,BL03,48,"BL15"
BR01,BL04,46,"BL15"
BR01,BL05,43,"BL15"
BR01,BL06,41,"BL15"
BR01,BL07,40,"BL15"
BR01,BL08,37,"BL15"
BR01,BL09,36,"BL15"
BR01,BL10,32,"BL15"
BR01,G12,30,"BL15"
BR01,BL11,30,"BL15"
BR01,BL13,25,"BL15"
BR01,O07,23,"BL15"
BR01,BL14,23,"BL15"
BR01,BL16,23,"BL15"
BR01,BL17,25,"BL15"
BR01,BL18,26,"BL15"
BR01,BL19,28,"BL15"
BR01,BL20,30,"BL15"
BR01,BL21,32,"BL15"
BR01,BL22,34,"BL15"
BR01,R02,26,"R05"
BR01,R03,24,"R05"
BR01,R04,22,"R05"
BR01,R06,21,"R05"
BR01,G13,30,"G16"
BR01,G17,25,"G16"
BR01,G18,28,"G16"
BR01,G19,30,"G16"
BR01,O19,50,"BL15,O07"
BR01,O18,48,"BL15,O07"
BR01,O17,46,"BL15,O07"
BR01,Y18,46,"BL15,O07"
BR01,O16,44,"BL15,O07"
BR01,O15,41,"BL15,O07"
BR01,O14,39,"BL15,O07"
BR01,O13,37,"BL15,O07"
BR01,O12,34,"BL15,O07"
BR01,O10,31,"BL15,O07"
BR01,O09,29,"BL15,O07"
BR01,G15,26,"G16"
BR01,O08,26,"G16"
BR01,R07,23,"R05"
BR01,O06,23,"R05"
BR01,O54,45,"BL15,O07"
BR01,O53,43,"BL15,O07"
BR01,O52,41,"BL15,O07"
BR01,O51,39,"BL15,O07"
BR01,O50,37,"BL15,O07"
BR01,O21,56,"BL15,O07"
BR01,O20,53,"BL15,O07"
BR01,Y08,46,"R05,G10,Y07"
BR01,Y09,46,"R05,O06,Y11"
BR01,Y10,44,"R05,O06,Y11"
BR01,Y12,46,"R05,O06,Y11"
BR01,Y13,48,"R05,O06,Y11"
BR01,Y14,49,"R05,O06,Y11"
BR01,Y15,53,"BL15,Y17"
BR01,Y16,51,"BL15"
BR01,Y17,46,"BL15"
BR01,Y19,51,"BL15,Y17"
BR01,Y20,54,"BL15,Y17"
BR14,BR15,2,""
BR14,BR16,4,""
BR14,BR17,6,""
BR14,BR18,8,""
BR14,BR19,9,""
BR14,BR20,11,""
BR14,BR21,13,""
BR14,BR22,15,""
BR14,BR23,17,""
BR14,BR24,19,""
BR14,BL23,19,""
BR14,G03A,45,"G16"
BR14,G01,43,"G16"
BR14,G02,40,"G16"
BR14,G03,39,"G16"
BR14,G04,37,"G16"
BR14,Y07,37,"G16"
BR14,G05,35,"G16"
BR14,G06,33,"G16"
BR14,G07,30,"G16"
BR14,G08,29,"G16"
BR14,G09,27,"G16"
BR14,O05,27,"G16"
BR14,R08,23,"R05"
BR14,G10,23,"R05"
BR14,G11,23,"G16"
BR14,O04,28,"BL15,O07"
BR14,O03,30,"BL15,O07"
BR14,O02,32,"BL15,O07"
BR14,Y11,32,"BL15,O07"
BR14,O01,34,"BL15,O07"
BR14,R09,25,"R05"
BR14,R10,20,"BL15"
BR14,BL12,20,"BL15"
BR14,R11,17,"G16"
BR14,G14,17,"G16"
BR14,R12,21,"G16,R11"
BR14,R13,21,"G16,O08"
BR14,O11,21,"G16,O08"
BR14,R14,24,"G16,R11"
BR14,R15,26,"G16,R11"
BR14,R16,28,"G16,R11"
BR14,R17,30,"G16,R11"
BR14,R18,32,"G16,R11"
BR14,R19,34,"G16,R11"
BR14,R20,36,"G16,R11"
BR14,R21,37,"G16,R11"
BR14,R22,39,"G16,R11"
BR14,R22A,45,"G16,R11"
BR14,R23,42,"G16,R11"
BR14,R24,44,"G16,R11"
BR14,R25,46,"G16,R11"
BR14,R26,49,"G16,R11"
BR14,R27,52,"G16,R11"
BR14,R28,55,"G16,R11"
BR14,BL01,47,"BL15"
BR14,BL02,43,"BL15"
BR14,BL03,41,"BL15"
BR14,BL04,39,"BL15"
BR14,BL05,36,"BL15"
BR14,BL06,34,"BL15"
BR14,BL07,32,"BL15"
BR14,BL08,30,"BL15"
BR14,BL09,28,"BL15"
BR14,BL10,25,"BL15"
BR14,G12,21,"G16"
BR14,BL11,21,"G16"
BR14,BL13,18,"BL15"
BR14,O07,16,"BL15"
BR14,BL14,16,"BL15"
BR14,BL16,16,"BL15"
BR14,BL17,17,"BL15"
BR14,BL18,19,"BL15"
BR14,BL19,21,"BL15"
BR14,BL20,23,"BL15"
BR14,BL21,25,"BL15"
BR14,BL22,25,"BL23"
BR14,R02,22,"R05"
BR14,R03,20,"R05"
BR14,R04,18,"R05"
BR14,R06,18,"R05"
BR14,G13,19,"G16"
BR14,G17,14,"G16"
BR14,G18,16,"G16"
BR14,G19,19,"G16"
BR14,O19,39,"G16,O08"
BR14,O18,36,"G16,O08"
BR14,O17,34,"G16,O08"
BR14,Y18,34,"G16,O08"
BR14,O16,32,"G16,O08"
BR14,O15,29,"G16,O08"
BR14,O14,28,"G16,O08"
BR14,O13,26,"G16,O08"
BR14,O12,23,"G16,O08"
BR14,O10,20,"G16,O08"
BR14,O09,17,"G16,O08"
BR14,G15,14,"G16"
BR14,O08,14,"G16"
BR14,R07,19,"R05"
BR14,O06,19,"R05"
BR14,O54,34,"G16,O08"
BR14,O53,32,"G16,O08"
BR14,O52,30,"G16,O08"
BR14,O51,28,"G16,O08"
BR14,O50,26,"G16,O08"
BR14,O21,45,"G16,O08"
BR14,O20,41,"G16,O08"
BR14,Y08,42,"G16,Y07"
BR14,Y09,45,"G16,Y07"
BR14,Y10,40,"BL15,O07,Y11"
BR14,Y12,41,"BL15,O07,Y11"
BR14,Y13,44,"BL15,O07,Y11"
BR14,Y14,48,"BL15,Y17"
BR14,Y15,46,"BL15,Y17"
BR14,Y16,43,"BL15"
BR14,Y17,39,"BL15"
BR14,Y19,44,"BL15,Y17"
BR14,Y20,46,"BL15,Y17"
BR15,BR16,2,""
BR15,BR17,4,""
BR15,BR18,5,""
BR15,BR19,7,""
BR15,BR20,9,""
BR15,BR21,11,""
BR15,BR22,13,""
BR15,BR23,15,""
BR15,BR24,16,""
BR15,BL23,16,""
BR15,G03A,47,"G16"
BR15,G01,45,"G16"
BR15,G02,43,"G16"
BR15,G03,41,"G16"
BR15,G04,39,"G16"
BR15,Y07,39,"G16"
BR15,G05,37,"G16"
BR15,G06,35,"G16"
BR15,G07,33,"G16"
BR15,G08,31,"G16"
BR15,G09,29,"G16"
BR15,O05,29,"G16"
BR15,R08,25,"R05"
BR15,G10,25,"R05"
BR15,G11,25,"G16"
BR15,O04,30,"BL15,O07"
BR15,O03,32,"BL15,O07"
BR15,O02,34,"BL15,O07"
BR15,Y11,34,"BL15,O07"
BR15,O01,36,"BL15,O07"
BR15,R09,27,"R05"
BR15,R10,22,"BL15"
BR15,BL12,22,"BL15"
BR15,R11,19,"G16"
BR15,G14,19,"G16"
BR15,R12,23,"G16,R11"
BR15,R13,23,"G16,O08"
BR15,O11,23,"G16,O08"
BR15,R14,26,"G16,R11"
BR15,R15,29,"G16,R11"
BR15,R16,31,"G16,R11"
BR15,R17,33,"G16,R11"
BR15,R18,34,"G16,R11"
BR15,R19,36,"G16,R11"
BR15,R20,38,"G16,R11"
BR15,R21,40,"G16,R11"
BR15,R22,41,"G16,R11"
BR15,R22A,47,"G16,R11"
BR15,R23,44,"G16,R11"
BR15,R24,46,"G16,R11"
BR15,R25,48,"G16,R11"
BR15,R26,51,"G16,R11"
BR15,R27,54,"G16,R11"
BR15,R28,57,"G16,R11"
BR15,BL01,49,"BL15"
BR15,BL02,45,"BL15"
BR15,BL03,43,"BL15"
BR15,BL04,41,"BL15"
BR15,BL05,38,"BL15"
BR15,BL06,36,"BL15"
BR15,BL07,35,"BL15"
BR15,BL08,32,"BL15"
BR15,BL09,31,"BL15"
BR15,BL10,27,"BL15"
BR15,G12,23,"G16"
BR15,BL11,23,"G16"
BR15,BL13,20,"BL15"
BR15,O07,18,"BL15"
BR15,BL14,18,"BL15"
BR15,BL16,18,"BL15"
BR15,BL17,19,"BL15"
BR15,BL18,21,"BL15"
BR15,BL19,23,"BL15"
BR15,BL20,25,"BL15"
BR15,BL21,26,"BL23"
BR15,BL22,23,"BL23"
BR15,R02,24,"R05"
BR15,R03,22,"R05"
BR15,R04,20,"R05"
BR15,R06,20,"R05"
BR15,G13,21,"G16"
BR15,G17,16,"G16"
BR15,G18,18,"G16"
BR15,G19,21,"G16"
BR15,O19,41,"G16,O08"
BR15,O18,39,"G16,O08"
BR15,O17,37,"G16,O08"
BR15,Y18,37,"G16,O08"
BR15,O16,34,"G16,O08"
BR15,O15,32,"G16,O08"
BR15,O14,30,"G16,O08"
BR15,O13,28,"G16,O08"
BR15,O12,25,"G16,O08"
BR15,O10,22,"G16,O08"
BR15,O09,20,"G16,O08"
BR15,G15,16,"G16"
BR15,O08,16,"G16"
BR15,R07,21,"R05"
BR15,O06,21,"R05"
BR15,O54,36,"G16,O08"
BR15,O53,34,"G16,O08"
BR15,O52,32,"G16,O08"
BR15,O51,30,"G16,O08"
BR15,O50,28,"G16,O08"
BR15,O21,47,"G16,O08"
BR15,O20,44,"G16,O08"
BR15,Y08,44,"G16,Y07"
BR15,Y09,47,"G16,Y07"
BR15,Y10,42,"BL15,O07,Y11"
BR15,Y12,44,"BL15,O07,Y11"
BR15,Y13,46,"BL15,O07,Y11"
BR15,Y14,50,"BL15,Y17"
BR15,Y15,48,"BL15,Y17"
BR15,Y16,46,"BL15"
BR15,Y17,41,"BL15"
BR15,Y19,46,"BL15,Y17"
BR15,Y20,48,"BL15,Y17"
BR16,BR17,2,""
BR16,BR18,3,""
BR16,BR19,5,""
BR16,BR20,7,""
BR16,BR21,9,""
BR16,BR22,11,""
BR16,BR23,12,""
BR16,BR24,14,""
BR16,BL23,14,""
BR16,G03A,49,"G16"
BR16,G01,47,"G16"
BR16,G02,45,"G16"
BR16,G03,43,"G16"
BR16,G04,41,"G16"
BR16,Y07,41,"G16"
BR16,G05,39,"G16"
BR16,G06,37,"G16"
BR16,G07,35,"G16"
BR16,G08,33,"G16"
BR16,G09,31,"G16"
BR16,O05,31,"G16"
BR16,R08,27,"R05"
BR16,G10,27,"R05"
BR16,G11,27,"G16"
BR16,O04,32,"BL15,O07"
BR16,O03,35,"BL15,O07"
BR16,O02,37,"BL15,O07"
BR16,Y11,37,"BL15,O07"
BR16,O01,39,"BL15,O07"
BR16,R09,29,"R05"
BR16,R10,24,"BL15"
BR16,BL12,24,"BL15"
BR16,R11,21,"G16"
BR16,G14,21,"G16"
BR16,R12,25,"G16,R11"
BR16,R13,26,"G16,O08"
BR16,O11,26,"G16,O08"
BR16,R14,28,"G16,R11"
BR16,R15,31,"G16,R11"
BR16,R16,33,"G16,R11"
BR16,R17,35,"G16,R11"
BR16,R18,37,"G16,R11"
BR16,R19,38,"G16,R11"
BR16,R20,40,"G16,R11"
BR16,R21,42,"G16,R11"
BR16,R22,44,"G16,R11"
BR16,R22A,49,"G16,R11"
BR16,R23,46,"G16,R11"
BR16,R24,49,"G16,R11"
BR16,R25,50,"G16,R11"
BR16,R26,53,"G16,R11"
BR16,R27,56,"G16,R11"
BR16,R28,59,"G16,R11"
BR16,BL01,51,"BL15"
BR16,BL02,48,"BL15"
BR16,BL03,46,"BL15"
BR16,BL04,43,"BL15"
BR16,BL05,41,"BL15"
BR16,BL06,38,"BL15"
BR16,BL07,37,"BL15"
BR16,BL08,35,"BL15"
BR16,BL09,33,"BL15"
BR16,BL10,29,"BL15"
BR16,G12,25,"G16"
BR16,BL11,25,"G16"
BR16,BL13,22,"BL15"
BR16,O07,20,"BL15"
BR16,BL14,20,"BL15"
BR16,BL16,20,"BL15"
BR16,BL17,22,"BL15"
BR16,BL18,23,"BL15"
BR16,BL19,25,"BL15"
BR16,BL20,25,"BL23"
BR16,BL21,23,"BL23"
BR16,BL22,21,"BL23"
BR16,R02,26,"R05"
BR16,R03,24,"R05"
BR16,R04,22,"R05"
BR16,R06,22,"R05"
BR16,G13,23,"G16"
BR16,G17,18,"G16"
BR16,G18,21,"G16"
BR16,G19,23,"G16"
BR16,O19,44,"G16,O08"
BR16,O18,41,"G16,O08"
BR16,O17,39,"G16,O08"
BR16,Y18,39,"G16,O08"
BR16,O16,37,"G16,O08"
BR16,O15,34,"G16,O08"
BR16,O14,32,"G16,O08"
BR16,O13,30,"G16,O08"
BR16,O12,27,"G16,O08"
BR16,O10,24,"G16,O08"
BR16,O09,22,"G16,O08"
BR16,G15,19,"G16"
BR16,O08,19,"G16"
BR16,R07,24,"R05"
BR16,O06,24,"R05"
BR16,O54,39,"G16,O08"
BR16,O53,36,"G16,O08"
BR16,O52,34,"G16,O08"
BR16,O51,33,"G16,O08"
BR16,O50,30,"G16,O08"
BR16,O21,49,"G16,O08"
BR16,O20,46,"G16,O08"
BR16,Y08,47,"G16,Y07"
BR16,Y09,49,"G16,Y07"
BR16,Y10,44,"BL15,O07,Y11"
BR16,Y12,46,"BL15,O07,Y11"
BR16,Y13,48,"BL15,O07,Y11"
BR16,Y14,52,"BL15,Y17"
BR16,Y15,50,"BL15,Y17"
BR16,Y16,48,"BL15"
BR16,Y17,44,"BL15"
BR16,Y19,48,"BL15,Y17"
BR16,Y20,51,"BL15,Y17"
BR17,BR18,2,""
BR17,BR19,3,""
BR17,BR20,5,""
BR17,BR21,7,""
BR17,BR22,9,""
BR17,BR23,11,""
BR17,BR24,13,""
BR17,BL23,13,""
BR17,G03A,51,"G16"
BR17,G01,49,"G16"
BR17,G02,46,"G16"
BR17,G03,45,"G16"
BR17,G04,43,"G16"
BR17,Y07,43,"G16"
BR17,G05,41,"G16"
BR17,G06,39,"G16"
BR17,G07,36,"G16"
BR17,G08,35,"G16"
BR17,G09,33,"G16"
BR17,O05,33,"G16"
BR17,R08,29,"R05"
BR17,G10,29,"R05"
BR17,G11,29,"G16"
BR17,O04,34,"BL15,O07"
BR17,O03,36,"BL15,O07"
BR17,O02,38,"BL15,O07"
BR17,Y11,38,"BL15,O07"
BR17,O01,40,"BL15,O07"
BR17,R09,31,"R05"
BR17,R10,26,"BL15"
BR17,BL12,26,"BL15"
BR17,R11,22,"G16"
BR17,G14,22,"G16"
BR17,R12,26,"G16,R11"
BR17,R13,27,"G16,O08"
BR17,O11,27,"G16,O08"
BR17,R14,30,"G16,R11"
BR17,R15,32,"G16,R11"
BR17,R16,34,"G16,R11"
BR17,R17,36,"G16,R11"
BR17,R18,38,"G16,R11"
BR17,R19,40,"G16,R11"
BR17,R20,42,"G16,R11"
BR17,R21,43,"G16,R11"
BR17,R22,45,"G16,R11"
BR17,R22A,51,"G16,R11"
BR17,R23,48,"G16,R11"
BR17,R24,50,"G16,R11"
BR17,R25,52,"G16,R11"
BR17,R26,55,"G16,R11"
BR17,R27,58,"G16,R11"
BR17,R28,61,"G16,R11"
BR17,BL01,53,"BL15"
BR17,BL02,49,"BL15"
BR17,BL03,47,"BL15"
BR17,BL04,45,"BL15"
BR17,BL05,42,"BL15"
BR17,BL06,40,"BL15"
BR17,BL07,38,"BL15"
BR17,BL08,36,"BL15"
BR17,BL09,34,"BL15"
BR17,BL10,31,"BL15"
BR17,G12,27,"G16"
BR17,BL11,27,"G16"
BR17,BL13,24,"BL15"
BR17,O07,22,"BL15"
BR17,BL14,22,"BL15"
BR17,BL16,22,"BL15"
BR17,BL17,23,"BL15"
BR17,BL18,25,"BL15"
BR17,BL19,26,"BL23"
BR17,BL20,24,"BL23"
BR17,BL21,22,"BL23"
BR17,BL22,20,"BL23"
BR17,R02,28,"R05"
BR17,R03,26,"R05"
BR17,R04,24,"R05"
BR17,R06,24,"R05"
BR17,G13,25,"G16"
BR17,G17,20,"G16"
BR17,G18,22,"G16"
BR17,G19,25,"G16"
BR17,O19,45,"G16,O08"
BR17,O18,42,"G16,O08"
BR17,O17,40,"G16,O08"
BR17,Y18,40,"G16,O08"
BR17,O16,38,"G16,O08"
BR17,O15,35,"G16,O08"
BR17,O14,34,"G16,O08"
BR17,O13,31,"G16,O08"
BR17,O12,29,"G16,O08"
BR17,O10,25,"G16,O08"
BR17,O09,23,"G16,O08"
BR17,G15,20,"G16"
BR17,O08,20,"G16"
BR17,R07,25,"R05"
BR17,O06,25,"R05"
BR17,O54,40,"G16,O08"
BR17,O53,38,"G16,O08"
BR17,O52,36,"G16,O08"
BR17,O51,34,"G16,O08"
BR17,O50,32,"G16,O08"
BR17,O21,51,"G16,O08"
BR17,O20,47,"G16,O08"
BR17,Y08,48,"G16,Y07"
BR17,Y09,50,"G16,Y07"
BR17,Y10,46,"BL15,O07,Y11"
BR17,Y12,47,"BL15,O07,Y11"
BR17,Y13,49,"BL15,O07,Y11"
BR17,Y14,54,"BL15,Y17"
BR17,Y15,51,"BL15,Y17"
BR17,Y16,49,"BL15"
BR17,Y17,45,"BL15"
BR17,Y19,50,"BL15,Y17"
BR17,Y20,52,"BL15,Y17"
BR18,BR19,2,""
BR18,BR20,3,""
BR18,BR21,6,""
BR18,BR22,8,""
BR18,BR23,9,""
BR18,BR24,11,""
BR18,BL23,11,""
BR18,G03A,53,"G16"
BR18,G01,50,"G16"
BR18,G02,48,"G16"
BR18,G03,46,"G16"
BR18,G04,44,"G16"
BR18,Y07,44,"G16"
BR18,G05,42,"G16"
BR18,G06,41,"G16"
BR18,G07,38,"G16"
BR18,G08,36,"G16"
BR18,G09,34,"G16"
BR18,O05,34,"G16"
BR18,R08,30,"R05"
BR18,G10,30,"R05"
BR18,G11,30,"G16"
BR18,O04,36,"BL15,O07"
BR18,O03,38,"BL15,O07"
BR18,O02,40,"BL15,O07"
BR18,Y11,40,"BL15,O07"
BR18,O01,42,"BL15,O07"
BR18,R09,32,"R05"
BR18,R10,27,"BL15"
BR18,BL12,27,"BL15"
BR18,R11,24,"G16"
BR18,G14,24,"G16"
BR18,R12,28,"G16,R11"
BR18,R13,29,"G16,O08"
BR18,O11,29,"G16,O08"
BR18,R14,32,"G16,R11"
BR18,R15,34,"G16,R11"
BR18,R16,36,"G16,R11"
BR18,R17,38,"G16,R11"
BR18,R18,40,"G16,R11"
BR18,R19,41,"G16,R11"
BR18,R20,43,"G16,R11"
BR18,R21,45,"G16,R11"
BR18,R22,47,"G16,R11"
BR18,R22A,52,"G16,R11"
BR18,R23,50,"G16,R11"
BR18,R24,52,"G16,R11"
BR18,R25,54,"G16,R11"
BR18,R26,56,"G16,R11"
BR18,R27,59,"G16,R11"
BR18,R28,63,"G16,R11"
BR18,BL01,54,"BL15"
BR18,BL02,51,"BL15"
BR18,BL03,49,"BL15"
BR18,BL04,46,"BL15"
BR18,BL05,44,"BL15"
BR18,BL06,42,"BL15"
BR18,BL07,40,"BL15"
BR18,BL08,38,"BL15"
BR18,BL09,36,"BL15"
BR18,BL10,32,"BL15"
BR18,G12,28,"G16"
BR18,BL11,28,"G16"
BR18,BL13,26,"BL15"
BR18,O07,24,"BL15"
BR18,BL14,24,"BL15"
BR18,BL16,23,"BL15"
BR18,BL17,25,"BL15"
BR18,BL18,26,"BL23"
BR18,BL19,24,"BL23"
BR18,BL20,22,"BL23"
BR18,BL21,20,"BL23"
BR18,BL22,18,"BL23"
BR18,R02,29,"R05"
BR18,R03,27,"R05"
BR18,R04,25,"R05"
BR18,R06,25,"R05"
BR18,G13,27,"G16"
BR18,G17,22,"G16"
BR18,G18,24,"G16"
BR18,G19,26,"G16"
BR18,O19,47,"G16,O08"
BR18,O18,44,"G16,O08"
BR18,O17,42,"G16,O08"
BR18,Y18,42,"G16,O08"
BR18,O16,40,"G16,O08"
BR18,O15,37,"G16,O08"
BR18,O14,35,"G16,O08"
BR18,O13,33,"G16,O08"
BR18,O12,31,"G16,O08"
BR18,O10,27,"G16,O08"
BR18,O09,25,"G16,O08"
BR18,G15,22,"G16"
BR18,O08,22,"G16"
BR18,R07,27,"R05"
BR18,O06,27,"R05"
BR18,O54,42,"G16,O08"
BR18,O53,39,"G16,O08"
BR18,O52,37,"G16,O08"
BR18,O51,36,"G16,O08"
BR18,O50,33,"G16,O08"
BR18,O21,52,"G16,O08"
BR18,O20,49,"G16,O08"
BR18,Y08,50,"G16,Y07"
BR18,Y09,52,"G16,Y07"
BR18,Y10,47,"BL15,O07,Y11"
BR18,Y12,49,"BL15,O07,Y11"
BR18,Y13,51,"BL15,O07,Y11"
BR18,Y14,55,"BL15,Y17"
BR18,Y15,53,"BL15,Y17"
BR18,Y16,51,"BL15"
BR18,Y17,47,"BL15"
BR18,Y19,51,"BL15,Y17"
BR18,Y20,54,"BL15,Y17"
BR19,BR20,2,""
BR19,BR21,4,""
BR19,BR22,6,""
BR19,BR23,8,""
BR19,BR24,9,""
BR19,BL23,9,""
BR19,G03A,54,"G16"
BR19,G01,52,"G16"
BR19,G02,50,"G16"
BR19,G03,48,"G16"
BR19,G04,46,"G16"
BR19,Y07,46,"G16"
BR19,G05,44,"G16"
BR19,G06,42,"G16"
BR19,G07,40,"G16"
BR19,G08,38,"G16"
BR19,G09,36,"G16"
BR19,O05,36,"G16"
BR19,R08,32,"R05"
BR19,G10,32,"R05"
BR19,G11,32,"G16"
BR19,O04,37,"BL15,O07"
BR19,O03,39,"BL15,O07"
BR19,O02,41,"BL15,O07"
BR19,Y11,41,"BL15,O07"
BR19,O01,44,"BL15,O07"
BR19,R09,34,"R05"
BR19,R10,29,"BL15"
BR19,BL12,29,"BL15"
BR19,R11,26,"G16"
BR19,G14,26,"G16"
BR19,R12,30,"G16,R11"
BR19,R13,31,"G16,O08"
BR19,O11,31,"G16,O08"
BR19,R14,33,"G16,R11"
BR19,R15,36,"G16,R11"
BR19,R16,38,"G16,R11"
BR19,R17,40,"G16,R11"
BR19,R18,41,"G16,R11"
BR19,R19,43,"G16,R11"
BR19,R20,45,"G16,R11"
BR19,R21,47,"G16,R11"
BR19,R22,49,"G16,R11"
BR19,R22A,54,"G16,R11"
BR19,R23,51,"G16,R11"
BR19,R24,54,"G16,R11"
BR19,R25,55,"G16,R11"
BR19,R26,58,"G16,R11"
BR19,R27,61,"G16,R11"
BR19,R28,64,"G16,R11"
BR19,BL01,56,"BL15"
BR19,BL02,52,"BL15"
BR19,BL03,50,"BL15"
BR19,BL04,48,"BL15"
BR19,BL05,45,"BL15"
BR19,BL06,43,"BL15"
BR19,BL07,42,"BL15"
BR19,BL08,39,"BL15"
BR19,BL09,38,"BL15"
BR19,BL10,34,"BL15"
BR19,G12,30,"G16"
BR19,BL11,30,"G16"
BR19,BL13,27,"BL15"
BR19,O07,25,"BL15"
BR19,BL14,25,"BL15"
BR19,BL16,25,"BL15"
BR19,BL17,26,"BL23"
BR19,BL18,24,"BL23"
BR19,BL19,22,"BL23"
BR19,BL20,21,"BL23"
BR19,BL21,18,"BL23"
BR19,BL22,16,"BL23"
BR19,R02,31,"R05"
BR19,R03,29,"R05"
BR19,R04,27,"R05"
BR19,R06,27,"R05"
BR19,G13,28,"G16"
BR19,G17,23,"G16"
BR19,G18,25,"G16"
BR19,G19,28,"G16"
BR19,O19,48,"G16,O08"
BR19,O18,46,"G16,O08"
BR19,O17,44,"G16,O08"
BR19,Y18,44,"G16,O08"
BR19,O16,41,"G16,O08"
BR19,O15,39,"G16,O08"
BR19,O14,37,"G16,O08"
BR19,O13,35,"G16,O08"
BR19,O12,32,"G16,O08"
BR19,O10,29,"G16,O08"
BR19,O09,27,"G16,O08"
BR19,G15,23,"G16"
BR19,O08,23,"G16"
BR19,R07,29,"R05"
BR19,O06,29,"R05"
BR19,O54,43,"G16,O08"
BR19,O53,41,"G16,O08"
BR19,O52,39,"G16,O08"
BR19,O51,37,"G16,O08"
BR19,O50,35,"G16,O08"
BR19,O21,54,"G16,O08"
BR19,O20,51,"G16,O08"
BR19,Y08,52,"G16,Y07"
BR19,Y09,54,"G16,Y07"
BR19,Y10,49,"BL15,O07,Y11"
BR19,Y12,51,"BL15,O07,Y11"
BR19,Y13,53,"BL15,O07,Y11"
BR19,Y14,57,"BL15,Y17"
BR19,Y15,55,"BL15,Y17"
BR19,Y16,53,"BL15"
BR19,Y17,48,"BL15"
BR19,Y19,53,"BL15,Y17"
BR19,Y20,56,"BL15,Y17"
BR20,BR21,3,""
BR20,BR22,4,""
BR20,BR23,6,""
BR20,BR24,8,""
BR20,BL23,8,""
BR20,G03A,56,"G16"
BR20,G01,54,"G16"
BR20,G02,51,"G16"
BR20,G03,49,"G16"
BR20,G04,48,"G16"
BR20,Y07,48,"G16"
BR20,G05,46,"G16"
BR20,G06,44,"G16"
BR20,G07,41,"G16"
BR20,G08,39,"G16"
BR20,G09,38,"G16"
BR20,O05,38,"G16"
BR20,R08,34,"R05"
BR20,G10,34,"R05"
BR20,G11,34,"G16"
BR20,O04,39,"BL15,O07"
BR20,O03,41,"BL15,O07"
BR20,O02,43,"BL15,O07"
BR20,Y11,43,"BL15,O07"
BR20,O01,45,"BL15,O07"
BR20,R09,36,"R05"
BR20,R10,30,"BL15"
BR20,BL12,30,"BL15"
BR20,R11,27,"G16"
BR20,G14,27,"G16"
BR20,R12,31,"G16,R11"
BR20,R13,32,"G16,O08"
BR20,O11,32,"G16,O08"
BR20,R14,35,"G16,R11"
BR20,R15,37,"G16,R11"
BR20,R16,39,"G16,R11"
BR20,R17,41,"G16,R11"
BR20,R18,43,"G16,R11"
BR20,R19,44,"G16,R11"
BR20,R20,47,"G16,R11"
BR20,R21,48,"G16,R11"
BR20,R22,50,"G16,R11"
BR20,R22A,56,"G16,R11"
BR20,R23,53,"G16,R11"
BR20,R24,55,"G16,R11"
BR20,R25,57,"G16,R11"
BR20,R26,60,"G16,R11"
BR20,R27,62,"G16,R11"
BR20,R28,66,"G16,R11"
BR20,BL01,57,"BL15"
BR20,BL02,54,"BL15"
BR20,BL03,52,"BL15"
BR20,BL04,50,"BL15"
BR20,BL05,47,"BL15"
BR20,BL06,45,"BL15"
